latitude,longitude,altitude,geometry,pull_date,fire_name,fire_number,area,report_date,dayof_pull
38.199,-107.492,,Point,6/23/2013,EAST FORK,CO-GMF-075,403,6/22/2013,1
39.706,-107.773,,Point,6/23/2013,BRUSH CREEK,CO-GWD-0167,400,6/22/2013,1
39.754,-108.878,,Point,6/23/2013,WILD ROSE,CO-WRD-125,1067,6/22/2013,1
39.841,-108.183,,Point,6/23/2013,COLLINS,CO-WRD-133,379,6/22/2013,1
39.425,-105.23,,Point,6/23/2013,LIME GULCH,CO-PSF-000429,511,6/22/2013,1
38.502,-105.617,,Point,6/23/2013,BULL GULCH,CO-RGD-000438,76,6/22/2013,1
38.156,-106.392,,Point,6/23/2013,TRICKLE MOUNTAIN,CO-RGF-000456,277,6/22/2013,1
32.889,-107.81,,Point,6/23/2013,SILVER,NM-GNF-000230,56700,6/22/2013,1
35.893,-106.62,,Point,6/23/2013,THOMPSON RIDGE,NM-N6S-000230,23919,6/22/2013,1
36.351,-105.028,,Point,6/23/2013,WHITES PEAK,NM-N2S-080,1275,6/22/2013,1
35.911,-105.728,,Point,6/23/2013,JAROSO,NM-SNF-000169,3919,6/22/2013,1
35.716,-105.681,,Point,6/23/2013,TRES LAGUNAS,NM-N4S-000070,10219,6/22/2013,1
62.524,-155.82,,Point,6/23/2013,MOORE CREEK ,AK-SWS-304140,126024,6/21/2013,1
61.455,-155.691,,Point,6/23/2013,LIME HILLS ,AK-SWS-304144,131723,6/21/2013,1
63.51,-141.414,,Point,6/23/2013,CHISANA RIVER,AK-TAS-313145,31374,6/22/2013,1
66.809,-150.946,,Point,6/23/2013,PROSPECT CREEK,AK-TAD-000332,6500,6/22/2013,1
61.042,-154.189,,Point,6/23/2013,KRISTIN CREEK,AK-SWS-304275,635,6/21/2013,1
67.395,-145.632,,Point,6/23/2013,MARTEN CREEK,AK-UYD-326,600,6/22/2013,1
64.874,-147.099,,Point,6/23/2013,KANUTI,AK-FAS-311258,101,6/21/2013,1
37.551,-119.923,,Point,6/23/2013,CARSTENS,CA-SNF-1216,1708,6/22/2013,1
34.003,-116.825,,Point,6/23/2013,HATHAWAY,CA-BDF-8526,3825,6/22/2013,1
38.367,-109.303,,Point,6/23/2013,LACKEY FAN,UT-MLF-3082,929,6/22/2013,1
37.778,-109.804,,Point,6/23/2013,DARK CANYON,UT-MLF-3092,350,6/22/2013,1
39.567,-110.077,,Point,6/23/2013,ROCKCREEK,UT-SES-3079,180,6/22/2013,1
40.576,-109.026,,Point,6/23/2013,WILD-HACKING COMPLEX,CO-DSP-085,396,6/22/2013,1
33.399,-109.896,,Point,6/30/2013,CREEK,AZ-SCA-0072,18066,6/29/2013,1
31.821,-111.603,,Point,6/30/2013,SYCAMORE,AZ-PPA-000407,785,6/27/2013,1
34.595,-112.596,,Point,6/30/2013,DOCE,AZ-PNF-130497,6767,6/29/2013,1
37.463,-106.944,,Point,6/30/2013,WEST FORK COMPLEX,CO-SJF-000285,95775,6/29/2013,1
38.199,-107.492,,Point,6/30/2013,EAST FORK,CO-GMF-075,447,6/29/2013,1
37.459,-104.904,,Point,6/30/2013,EAST PEAK,CO-HUX-000444,13572,6/29/2013,1
38.389,-105.983,,Point,6/30/2013,OX CART,CO-RGF-000289,1152,6/29/2013,1
32.889,-107.81,,Point,6/30/2013,SILVER,NM-GNF-000230,125000,6/29/2013,1
35.893,-106.62,,Point,6/30/2013,THOMPSON RIDGE,NM-N6S-000230,23965,6/29/2013,1
35.911,-105.728,,Point,6/30/2013,JAROSO,NM-SNF-000169,11121,6/29/2013,1
62.51,-141.414,,Point,6/30/2013,CHISANA RIVER,AK-TAS-313145,45951,6/29/2013,1
64.736,-148.689,,Point,6/30/2013,SKINNY'S ROAD,AK-FAS-311388,1401,6/29/2013,1
61.455,-155.691,,Point,6/30/2013,LIME HILLS ,AK-SWS-304144,234644,6/29/2013,1
64.026,-151.912,,Point,6/30/2013,BEAVER LOG LAKES,AK-TAD-000360,55000,6/29/2013,1
63.908,-151.368,,Point,6/30/2013,MOVING RIVER,AK-TAD-000359,26250,6/29/2013,1
62.524,-155.82,,Point,6/30/2013,MOORE CREEK ,AK-SWS-304140,160355,6/29/2013,1
61.042,-154.189,,Point,6/30/2013,KRISTIN CREEK,AK-SWS-304275,19080,6/29/2013,1
63.428,-143.699,,Point,6/30/2013,MOON LAKE,AK-TAS-313401,9076,6/29/2013,1
67.187,-142.093,,Point,6/30/2013,NORTH PORCUPINE,AK-UYD-000469,500,6/29/2013,1
64.098,-151.588,,Point,6/30/2013,DEAD FISH LAKE,AK-TAD-000376,5560,6/29/2013,1
63.417,-157.467,,Point,6/30/2013,INNOKO 1,AK-GAD-000464,1200,6/29/2013,1
63.603,-156.487,,Point,6/30/2013,FOUR MILE CREEK,AK-GAD-000432,700,6/29/2013,1
38.587,-112.846,,Point,6/30/2013,ANTELOPE,UT-RID-000079,1800,6/29/2013,1
42.381,-114.619,,Point,6/30/2013,WEST HOLLISTER,ID-TWX-000142,2000,6/29/2013,1
37.954,-112.926,,Point,6/30/2013,GAP,UT-CCD-130238,881,6/29/2013,1
40.004,-112.69,,Point,6/30/2013,WILDFLOWER,UT-SLD-000271,600,6/29/2013,1
34.081,-117.068,,Point,6/30/2013,MILL,CA-BDU-7921,534,6/29/2013,1
39.071,-116.174,,Point,6/30/2013,WILLOW CREEK,NV-BMD-20095,2500,6/29/2013,1
31.333,-110.717,,Point,6/30/2013,W2,AZ-CNF-000430,530,6/29/2013,1
35.568,-111.438,,Point,7/7/2013,WHITE,AZ-WUP-000696,1400,7/6/2013,1
34.595,-112.596,,Point,7/7/2013,DOCE,AZ-PNF-130497,6767,7/6/2013,1
35.119,-113.862,,Point,7/7/2013,DEAN PEAK,AZ-CRD-130580,5400,7/6/2013,1
36.204,-115.702,,Point,7/7/2013,CARPENTER 1,NV-HTF-500068,14108,7/6/2013,1
38.878,-119.061,,Point,7/7/2013,BISON,NV-WNA-30259,6330,7/6/2013,1
37.216,-114.85,,Point,7/7/2013,GREGERSON,NV-ELD-40081,2765,7/6/2013,1
40.344,-116.936,,Point,7/7/2013,GOAT PEAK,NV-BMD-20099,2001,7/6/2013,1
64.7,-146.467,,Point,7/7/2013,STUART CREEK #2,AK-MID-000280,40247,7/6/2013,1
63.428,-143.699,,Point,7/7/2013,MOON LAKE,AK-TAS-313401,15754,7/6/2013,1
63.286,-142.445,,Point,7/7/2013,TETLIN JCT. RIDGE,AK-TAS-313414,6940,7/6/2013,1
64.026,-151.912,,Point,7/7/2013,BEAVER LOG LAKES,AK-TAD-000360,63155,7/6/2013,1
32.889,-107.81,,Point,7/7/2013,SILVER,NM-GNF-000230,138546,7/6/2013,1
37.463,-106.944,,Point,7/7/2013,WEST FORK COMPLEX,CO-SJF-000285,110028,7/6/2013,1
47.007,-120.243,,Point,7/7/2013,25 MILE,WA-SES-000199,1555,7/6/2013,1
43.612,-117.171,,Point,7/7/2013,OWYHEE,OR-VAD-043,46559,7/6/2013,1
42.588,-123.517,,Point,7/7/2013,STRATON CREEK,OR-712-001114,175,7/5/2013,1
47.871,-118.446,,Point,7/7/2013,RATTLESNAKE,WA-COA-070,518,7/5/2013,1
45.255,-114.324,,Point,7/7/2013,BIRCH,ID-SCF-13110,400,7/6/2013,1
33.056,-116.548,,Point,7/7/2013,CHARIOT ,CA-MVU-014084,1400,7/6/2013,1
35.88,-94.859,,Point,7/7/2013,WAHILLA,OK-NEU-13-30120,320,7/6/2013,1
34.65,-93.507,,Point,7/7/2013,VANDERSLICE,AR-OUF-013378,300,7/6/2013,1
40.241,-121.035,,Point,7/7/2013, FOX,CA-LMU-002700,502,7/6/2013,1
38.166,-112.891,,Point,7/7/2013,BLACK MOUNTAIN,UT-CCD-130289,4439,7/5/2013,1
34.228,-112.791,,Point,7/7/2013,YARNELL HILL,AZ-A1S-130688,8377,7/6/2013,1
36.204,-115.702,,Point,7/14/2013,CARPENTER 1,NV-HTF-500068,27881,7/13/2013,1
38.878,-119.561,,Point,7/14/2013,BISON,NV-WNA-30259,24136,7/13/2013,1
64.7,-146.467,,Point,7/14/2013,STUART CREEK #2,AK-MID-000280,84275,7/13/2013,1
63.428,-143.699,,Point,7/14/2013,MOON LAKE,AK-TAS-313401,17155,7/13/2013,1
63.286,-142.445,,Point,7/14/2013,TETLIN JCT. RIDGE,AK-TAS-313414,6760,7/13/2013,1
37.463,-106.944,,Point,7/14/2013,WEST FORK COMPLEX,CO-SJF-000285,109615,7/13/2013,1
42.572,-106.13,,Point,7/14/2013,SENSEBAUGH,WY-MBF-13089,210,7/13/2013,1
45.403,-116.214,,Point,7/14/2013,ROUGH CREEK,ID-NPF-000293,500,7/13/2013,1
33.056,-116.548,,Point,7/14/2013,CHARIOT ,CA-MVU-014084,7055,7/13/2013,1
39.499,-109.036,,Point,7/14/2013,SINBAD,UT-MLF-003173,438,7/13/2013,1
32.726,-98.652,,Point,7/14/2013,KELLY,TX-TXS-1009,682,7/13/2013,1
33.035,-110.876,,Point,7/14/2013,SHIPMAN,AZ-A1S-2013795,518,7/13/2013,1
41.519,-113.703,,Point,7/21/2013,PLAYGROUND,UT-SLD-000457,1500,7/20/2013,1
43.768,-116.025,,Point,7/21/2013,PINE CREEK,ID-SWS-000471,2700,7/20/2013,1
44.395,-115.138,,Point,7/21/2013,BRADLEY,ID-SCF-13166,250,7/20/2013,1
44.528,-114.458,,Point,7/21/2013,LODGEPOLE,ID-SCF-13165,600,7/20/2013,1
43.986,-115.713,,Point,7/21/2013,SUMMIT,ID-SWS-000486,370,7/20/2013,1
44.236,-115.401,,Point,7/21/2013,RIDGE,ID-BOF-000482,2470,7/20/2013,1
44.979,-115.258,,Point,7/21/2013,THUNDER CITY,ID-PAF-013040,75,7/20/2013,1
33.705,-116.726,,Point,7/21/2013,MOUNTAIN,CA-BDF-10080,27245,7/20/2013,1
34.887,-118.905,,Point,7/21/2013,RANCHO,CA-KRN-23633,722,7/20/2013,1
47.214,-114.943,,Point,7/21/2013,WEST MULLAN,MT-LNF-005055,5230,7/20/2013,1
47.089,-113.783,,Point,7/21/2013,GOLD CREEK,MT-LNF-000425,170,7/20/2013,1
45.403,-116.214,,Point,7/21/2013,ROUGH CREEK,ID-NPF-000293,2600,7/20/2013,1
47.804,-113.009,,Point,7/21/2013,RED SHALE,MT-LCF-003037,240,7/20/2013,1
46.319,-114.986,,Point,7/21/2013,CALIFORNIA POINT,ID-NPF-000347,150,7/19/2013,1
36.204,-115.702,,Point,7/21/2013,CARPENTER 1,NV-HTF-500068,27881,7/20/2013,1
40.521,-115.602,,Point,7/21/2013,SMITH RANCH,NV-NNS-11013,6000,7/20/2013,1
41.181,-116.208,,Point,7/21/2013,WIELAND,NV-EKD-10987,2905,7/20/2013,1
41.882,-116.099,,Point,7/21/2013,CATTLE GUARD,NV-DVT-000201,3880,7/20/2013,1
41.659,-114.467,,Point,7/21/2013,SALMON,NV-EKD-10995,361,7/20/2013,1
44.814,-121.235,,Point,7/21/2013,SUNNYSIDE TURNOFF,OR-WSA-000058,6400,7/20/2013,1
45.34,-116.633,,Point,7/21/2013,CUBA,OR-WWF-000465,530,7/20/2013,1
42.271,-123.262,,Point,7/21/2013,PACIFICA,OR-712-007614,500,7/20/2013,1
64.7,-146.467,,Point,7/21/2013,STUART CREEK #2,AK-MID-000280,85475,7/20/2013,1
63.428,-143.699,,Point,7/21/2013,MOON LAKE,AK-TAS-313401,17949,7/20/2013,1
45.996,-120.649,,Point,7/28/2013,MILE MARKER 28,WA-YAA-000081,8956,7/27/2013,1
44.814,-121.235,,Point,7/28/2013,SUNNYSIDE TURNOFF,OR-WSA-000058,49039,7/27/2013,1
42.859,-123.379,,Point,7/28/2013,DOUGLAS COMPLEX,OR-732-05314,7500,7/27/2013,1
42.941,-122.822,,Point,7/28/2013,WHISKEY COMPLEX,OR-UPF-130132,1800,7/27/2013,1
42.139,-123.804,,Point,7/28/2013,LABRADOR,OR-RSF-130426,300,7/27/2013,1
42.423,-115.555,,Point,7/28/2013,SHEEPSHED,ID-TFD-000273,2302,7/27/2013,1
44.528,-114.458,,Point,7/28/2013,LODGEPOLE,ID-SCF-13165,7970,7/27/2013,1
44.236,-115.401,,Point,7/28/2013,RIDGE,ID-BOF-000482,5246,7/27/2013,1
44.979,-115.258,,Point,7/28/2013,THUNDER CITY,ID-PAF-013040,712,7/27/2013,1
38.058,-113.112,,Point,7/28/2013,RUSH LAKE,UT-CCD-130525,350,7/27/2013,1
37.366,-113.68,,Point,7/28/2013,CINDER PIT,UT-CCD-130520,439,7/27/2013,1
40.93,-109.269,,Point,7/28/2013,GOSLIN,UT-ASF-201,630,7/27/2013,1
47.179,-113.975,,Point,7/28/2013,FIRESTONE FLATS,MT-FHA-084,1500,7/27/2013,1
46.077,-113.638,,Point,7/28/2013,MOOSE MEADOW,MT-BDF-0000118,1400,7/27/2013,1
47.017,-114.203,,Point,7/28/2013,MILL CREEK,MT-SWS-000037,720,7/27/2013,1
45.249,-110.731,,Point,7/28/2013,EMIGRANT,MT-GNF-000050,600,7/27/2013,1
45.657,-114.78,,Point,7/28/2013,GOLD PAN COMPLEX,MT-BRF-13039,7175,7/27/2013,1
46.943,-115.754,,Point,7/28/2013,CRESCENDO,ID-IPF-004005,200,7/27/2013,1
47.089,-113.783,,Point,7/28/2013,GOLD CREEK,MT-LNF-000425,170,7/27/2013,1
47.804,-113.009,,Point,7/28/2013,RED SHALE,MT-LCF-003037,4958,7/27/2013,1
47.214,-114.943,,Point,7/28/2013,WEST MULLAN,MT-LNF-005055,6282,7/27/2013,1
37.279,-119.318,,Point,7/28/2013,ASPEN,CA-SNF-1732,6821,7/27/2013,1
33.705,-116.726,,Point,7/28/2013,MOUNTAIN,CA-BDF-10080,27531,7/27/2013,1
43.959,-109.741,,Point,7/28/2013,HARDLUCK,WY-SHF-251,4780,7/27/2013,1
42.738,-108.864,,Point,7/28/2013,FAIRFIELD,WY-SHF-259,1335,7/27/2013,1
41.126,-107.12,,Point,7/28/2013,WEST BATTLE CREEK,WY-MBF-13106,103,7/27/2013,1
64.7,-146.467,,Point,7/28/2013,STUART CREEK #2,AK-MID-000280,85018,7/27/2013,1
63.428,-143.699,,Point,7/28/2013,MOON LAKE,AK-TAS-313401,17949,7/27/2013,1
41.691,-119.548,,Point,7/28/2013,FATTY MARTIN,CA-NOD-3200,412,7/27/2013,1
36.204,-115.702,,Point,7/28/2013,CARPENTER 1,NV-HTF-500068,27883,7/26/2013,1
42.859,-123.379,,Point,8/4/2013,DOUGLAS COMPLEX,OR-732-05314,34459,8/3/2013,1
42.941,-122.822,,Point,8/4/2013,WHISKEY COMPLEX,OR-UPF-130132,5567,8/3/2013,1
42.614,-123.76,,Point,8/4/2013,BIG WINDY COMPLEX,OR-712S-133-14,6151,8/3/2013,1
47.299,-120.106,,Point,8/4/2013,COLOCKUM TARPS,WA-SES-349,80400,8/3/2013,1
42.367,-123.814,,Point,8/4/2013,LABRADOR,OR-RSF-130426,2020,8/3/2013,1
42.618,-123.476,,Point,8/4/2013,BRIMSTONE,OR-712S-011914,2298,8/3/2013,1
44.551,-121.602,,Point,8/4/2013,GREEN RIDGE,OR-DEF-00424,150,8/3/2013,1
45.996,-120.649,,Point,8/4/2013,MILE MARKER 28,WA-YAA-000081,27102,8/3/2013,1
48.454,-119.581,,Point,8/4/2013,RIVERSIDE BLOCK COMPLEX,WA-NES-627,1600,8/3/2013,1
47.444,-119.954,,Point,8/4/2013,WHISKEY,WA-SPD-50406,650,8/3/2013,1
43.19,-110.146,,Point,8/4/2013,PACKER CREEK,WY-BTF-000019,300,8/3/2013,1
44.528,-114.458,,Point,8/4/2013,LODGEPOLE,ID-SCF-13165,20257,8/3/2013,1
44.236,-115.401,,Point,8/4/2013,RIDGE,ID-BOF-000482,5270,8/2/2013,1
42.902,-114.513,,Point,8/4/2013,3 WELL,ID-TFD-000308,684,8/3/2013,1
46.077,-113.638,,Point,8/4/2013,MOOSE MEADOW,MT-BDF-0000118,3500,8/3/2013,1
45.657,-114.78,,Point,8/4/2013,GOLD PAN COMPLEX,MT-BRF-13039,16342,8/3/2013,1
45.249,-110.731,,Point,8/4/2013,EMIGRANT,MT-GNF-000050,621,8/3/2013,1
46.943,-115.754,,Point,8/4/2013,CRESCENDO,ID-IPF-004005,860,8/3/2013,1
47.089,-113.783,,Point,8/4/2013,GOLD CREEK,MT-LNF-000425,171,8/3/2013,1
41.3,-123.135,,Point,8/4/2013,SALMON RIVER COMPLEX,CA-KNF-005561,2004,8/3/2013,1
41.333,-123.376,,Point,8/4/2013,BUTLER,CA-SRF-001388,945,8/3/2013,1
37.279,-119.318,,Point,8/4/2013,ASPEN,CA-SNF-1732,18967,8/3/2013,1
64.7,-146.467,,Point,8/4/2013,STUART CREEK #2,AK-MID-000280,86514,8/3/2013,1
63.428,-143.699,,Point,8/4/2013,MOON LAKE,AK-TAS-313401,18050,8/3/2013,1
38.864,-115.4,,Point,8/4/2013,WHITE PINE,NV-HTF-40080,1150,8/3/2013,1
29.564,-94.35,,Point,8/4/2013,CADE MUD BAYOU,TX-MCR-000002,2100,8/3/2013,1
43.34,-115.5,,Point,8/11/2013,ELK,ID-BOF-001053,30000,8/10/2013,1
43.294,-115.548,,Point,8/11/2013,PONY COMPLEX,ID-BOD-001047,48037,8/10/2013,1
43.42,-114.852,,Point,8/11/2013,BEAVER CREEK COMPLEX,ID-TFD-000341,32816,8/10/2013,1
41.975,-112.369,,Point,8/11/2013,STATE,UT-BRS-000577,11000,8/10/2013,1
44.528,-114.458,,Point,8/11/2013,LODGEPOLE,ID-SCF-13165,21800,8/10/2013,1
43.19,-110.146,,Point,8/11/2013,PACKER CREEK,WY-BTF-000019,401,8/10/2013,1
42.859,-123.379,,Point,8/11/2013,DOUGLAS COMPLEX,OR-732-05314,45411,8/10/2013,1
42.614,-123.76,,Point,8/11/2013,BIG WINDY COMPLEX,OR-712S-133-14,15238,8/10/2013,1
42.941,-122.822,,Point,8/11/2013,WHISKEY COMPLEX,OR-UPF-130132,10658,8/10/2013,1
44.487,-119.023,,Point,8/11/2013,GC COMPLEX,OR-MAF-013174,11963,8/10/2013,1
44.5,-121.614,,Point,8/11/2013,GREEN RIDGE,OR-DEF-00424,1510,8/10/2013,1
47.299,-120.106,,Point,8/11/2013,COLOCKUM TARPS,WA-SES-349,80184,8/10/2013,1
47.328,-120.147,,Point,8/11/2013,MILEPOST 10,WA-SES-0490,6000,8/10/2013,1
43.256,-117.684,,Point,8/11/2013,CEDAR MOUNTAIN,OR-VAD-0140,15000,8/10/2013,1
42.434,-119.069,,Point,8/11/2013,COYOTE GAP,OR-BUD-3159,807,8/8/2013,1
42.394,-117.143,,Point,8/11/2013,SHARON CREEK,OR-VAD-130,11000,8/10/2013,1
33.918,-116.911,,Point,8/11/2013,SILVER,CA-RRU-079781,19000,8/10/2013,1
38.247,-120.034,,Point,8/11/2013,POWER,CA-STF-002613,1060,8/10/2013,1
37.279,-119.318,,Point,8/11/2013,ASPEN,CA-SNF-1732,22253,8/10/2013,1
34.341,-117.62,,Point,8/11/2013,SHARP,CA-ANF-003783,160,8/10/2013,1
41.333,-123.376,,Point,8/11/2013,BUTLER,CA-SRF-001388,8325,8/10/2013,1
41.3,-123.135,,Point,8/11/2013,SALMON RIVER COMPLEX,CA-KNF-005561,9809,8/10/2013,1
63.893,-145.993,,Point,8/11/2013,MISSISSIPPI,AK-MID-000117,33833,8/9/2013,1
66.378,-144.294,,Point,8/11/2013,BIRCH CREEK,AK-UYD-000506,22500,8/10/2013,1
67.125,-146.957,,Point,8/11/2013,CRATER CREEK,AK-UYD-000661,1634,8/10/2013,1
45.524,-112.139,,Point,8/11/2013,INDIAN CREEK,MT-BDF-000160,118,8/10/2013,1
45.657,-114.78,,Point,8/11/2013,GOLD PAN COMPLEX,MT-BRF-13039,17132,8/10/2013,1
46.943,-115.754,,Point,8/11/2013,CRESCENDO,ID-IPF-004005,1100,8/9/2013,1
44.147,-110.601,,Point,8/11/2013,SNAKE,WY-YNP-001308,200,8/10/2013,1
40.07,-114.905,,Point,8/11/2013,SNOW CREEK,NV-ELD-40156,1119,8/10/2013,1
35.898,-113.156,,Point,8/18/2013,PROSPECT,AZ-TCA-130031,1625,8/16/2013,1
43.457,-114.55,,Point,8/18/2013,BEAVER CREEK,ID-TFD-000337,92754,8/17/2013,1
40.341,-112.67,,Point,8/18/2013,PATCH SPRINGS,UT-SLD-000612,31010,8/17/2013,1
41.645,-111.808,,Point,8/18/2013,MILLVILLE,UT-BRS-000615,2863,8/17/2013,1
43.34,-115.5,,Point,8/18/2013,ELK COMPLEX,ID-BOF-001053,126366,8/17/2013,1
44.448,-115.641,,Point,8/18/2013,NORTH FORK,ID-BOF-001112,322,8/17/2013,1
39.768,-112.302,,Point,8/18/2013,222,UT-RID-000222,1631,8/17/2013,1
44.979,-115.258,,Point,8/18/2013,THUNDER CITY,ID-PAF-013040,9363,8/17/2013,1
42.506,-116.94,,Point,8/18/2013,JUNI,ID-BOD-001093,626,8/17/2013,1
40.784,-111.409,,Point,8/18/2013,ROCKPORT,UT-NWS-000638,1920,8/17/2013,1
41.975,-112.369,,Point,8/18/2013,STATE,UT-BRS-000577,29335,8/17/2013,1
43.294,-115.548,,Point,8/18/2013,PONY COMPLEX,ID-BOD-001047,149384,8/17/2013,1
44.528,-114.458,,Point,8/18/2013,LODGEPOLE,ID-SCF-13165,22753,8/16/2013,1
43.883,-115.183,,Point,8/18/2013,LITTLE QUEENS,ID-STF-000389,1000,8/17/2013,1
43.42,-114.852,,Point,8/18/2013,MCCAN,ID-TFD-000336,23389,8/17/2013,1
43.768,-115.822,,Point,8/18/2013,PLACER,ID-BOF-001092,108,8/17/2013,1
44.735,-118.543,,Point,8/18/2013,VINEGAR,OR-UMF-000845,858,8/17/2013,1
42.614,-123.76,,Point,8/18/2013,BIG WINDY COMPLEX,OR-712S-133-14,16875,8/17/2013,1
42.859,-123.379,,Point,8/18/2013,DOUGLAS COMPLEX,OR-732-05314,47728,8/17/2013,1
42.941,-122.822,,Point,8/18/2013,WHISKEY COMPLEX,OR-UPF-130132,12556,8/17/2013,1
46.516,-121.285,,Point,8/18/2013,CONRAD LAKE,WA-OWF-000530,860,8/17/2013,1
42.75,-118.476,,Point,8/18/2013,HOUSE CREEK,OR-BUD-003172,2590,8/17/2013,1
44.284,-118.697,,Point,8/18/2013,STRAWBERRY COMPLEX,OR-MAF-13312,168,8/17/2013,1
43.118,-118.801,,Point,8/18/2013,LAVA,OR-BUD-3191,7102,8/16/2013,1
39.443,-121.433,,Point,8/18/2013,SWEDES,CA-BTU-010969,1850,8/17/2013,1
39.119,-120.646,,Point,8/18/2013,AMERICAN,CA-TNF-001562,12115,8/17/2013,1
41.333,-123.376,,Point,8/18/2013,BUTLER,CA-SRF-001388,14869,8/17/2013,1
41.3,-123.135,,Point,8/18/2013,SALMON RIVER COMPLEX,CA-KNF-005561,13002,8/17/2013,1
41.035,-123.488,,Point,8/18/2013,CORRAL COMPLEX,CA-SRF-1486,3800,8/17/2013,1
46.7,-113.483,,Point,8/18/2013,NIMROD,MT-SWS-0000062,600,8/17/2013,1
45.657,-114.78,,Point,8/18/2013,GOLD PAN COMPLEX,MT-BRF-13039,26169,8/17/2013,1
44.824,-111.894,,Point,8/18/2013,EUREKA,MT-BDF-000181,4000,8/17/2013,1
44.905,-110.184,,Point,8/18/2013,DRUID COMPLEX,WY-YNP-001309,4161,8/17/2013,1
45.481,-110.895,,Point,8/18/2013,MINER PARADISE COMPLEX,MT-GNF-0111,847,8/17/2013,1
63.893,-145.993,,Point,8/18/2013,MISSISSIPPI,AK-MID-000117,65725,8/17/2013,1
66.378,-144.294,,Point,8/18/2013,BIRCH CREEK,AK-UYD-000506,24923,8/17/2013,1
37.279,-119.318,,Point,8/18/2013,ASPEN,CA-SNF-1732,22800,8/17/2013,1
37.857,-120.086,,Point,8/18/2013,RIM,CA-STF-002857,200,8/17/2013,1
41.409,-116.435,,Point,8/18/2013,RED COW,NV-EKD-101209,600,8/17/2013,1
40.07,-114.905,,Point,8/18/2013,SNOW CREEK,NV-ELD-40156,1119,8/17/2013,1
40.519,-107.289,,Point,8/18/2013,COG,CO-CRS-385,450,8/17/2013,1
34.535,-112.834,,Point,8/18/2013,EASTWOOD MESA,AZ-A1S-130990,3000,8/17/2013,1
37.857,-120.086,,Point,8/25/2013,RIM,CA-STF-002857,129620,8/24/2013,1
36.208,-118.444,,Point,8/25/2013,FISH,CA-SQF-003295,800,8/24/2013,1
36.998,-118.606,,Point,8/25/2013,WINDY PEAK,CA-KNP-113,150,8/24/2013,1
34.317,-117.609,,Point,8/25/2013,GOBBLERS,CA-BDF-11417,392,8/25/2013,1
34.399,-119.381,,Point,8/25/2013,MISSION,CA-FHL-002679,4500,8/24/2013,1
37.279,-119.318,,Point,8/25/2013,ASPEN,CA-SNF-1732,22791,8/23/2013,1
39.119,-120.646,,Point,8/25/2013,AMERICAN,CA-TNF-001562,23729,8/24/2013,1
41.035,-123.488,,Point,8/25/2013,CORRAL COMPLEX,CA-SRF-1486,11247,8/24/2013,1
40.021,-121.872,,Point,8/25/2013,DEER,CA-TGU-6768,5000,8/24/2013,1
41.333,-123.376,,Point,8/25/2013,BUTLER,CA-SRF-001388,20770,8/24/2013,1
40.079,-120.873,,Point,8/25/2013,HOUGH COMPLEX,CA-PNF-1324,513,8/24/2013,1
41.3,-123.135,,Point,8/25/2013,SALMON RIVER COMPLEX,CA-KNF-005561,14547,8/24/2013,1
46.134,-115.791,,Point,8/25/2013,7,ID-MCS-000834,388,8/24/2013,1
46.773,-114.251,,Point,8/25/2013,LOLO CREEK COMPLEX,MT-SWS-000068,10567,8/24/2013,1
45.118,-109.301,,Point,8/25/2013,ROCK CREEK,MT-CNF-13472,900,8/24/2013,1
46.337,-116.027,,Point,8/25/2013,INCENDIARY CREEK,ID-CTS-000788,1000,8/24/2013,1
45.481,-110.895,,Point,8/25/2013,MINER PARADISE COMPLEX,MT-GNF-0111,11398,8/24/2013,1
44.824,-111.894,,Point,8/25/2013,EUREKA,MT-BDF-000181,6468,8/24/2013,1
44.905,-110.184,,Point,8/25/2013,DRUID COMPLEX,WY-YNP-001309,11658,8/24/2013,1
45.657,-114.78,,Point,8/25/2013,GOLD PAN COMPLEX,MT-BRF-13039,35043,8/24/2013,1
46.426,-116.644,,Point,8/25/2013,TRIUMPH LANE,ID-CMS-000803,675,8/24/2013,1
45.517,-121.355,,Point,8/25/2013,GOVERNMENT FLATS COMPLEX,OR-954S-000022,12070,8/24/2013,1
47.652,-120.584,,Point,8/25/2013,EAGLE,WA-OWF-000616,1313,8/24/2013,1
42.614,-123.76,,Point,8/25/2013,BIG WINDY COMPLEX,OR-712S-133-14,23936,8/24/2013,1
47.014,-121.034,,Point,8/25/2013,MANASTASH RIDGE,WA-OWF-000619,1665,8/24/2013,1
46.516,-121.285,,Point,8/25/2013,CONRAD LAKE,WA-OWF-000530,1066,8/24/2013,1
44.735,-118.543,,Point,8/25/2013,VINEGAR,OR-UMF-000845,1161,8/24/2013,1
42.859,-123.379,,Point,8/25/2013,DOUGLAS COMPLEX,OR-732-05314,48679,8/24/2013,1
43.512,-118.317,,Point,8/25/2013,OLYMPUS,OR-BUD-3232,1200,8/24/2013,1
42.75,-118.476,,Point,8/25/2013,HOUSE CREEK,OR-BUD-003172,2769,8/24/2013,1
42.941,-122.822,,Point,8/25/2013,WHISKEY COMPLEX,OR-UPF-130132,17891,8/24/2013,1
43.887,-115.18,,Point,8/25/2013,LITTLE QUEENS,ID-STF-000389,16212,8/24/2013,1
44.752,-116.843,,Point,8/25/2013,GRADE CREEK,ID-PAF-013076,100,8/24/2013,1
